1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
 44065	 8.73372	 6.51424	 7.99365	12.82997	13.26277	16.45240	 3.01749	 0.30614	 3.87038	-0.49274	 4.81406	-0.32288	 2.93171	-0.08107	 2.35531	 0.19012	-1.68069	-0.56442	-0.43333	-0.64799	 1.34771	-0.33587	 3.73469	-0.52679	 1.66054	-0.67444	 2.24993	-0.35793	 2.51633	-0.08052	 3.75375	 0.99250	30.94754	21.77889	 7.90397	12.63885	NULL
 44066	 8.73372	 6.51424	 8.05563	12.80805	13.26277	16.45240	 3.07803	 0.30910	 3.89688	-0.48495	 4.89255	-0.32167	 2.96721	-0.07436	 2.39852	 0.20038	-1.65328	-0.56152	-0.41087	-0.64446	 1.37844	-0.33088	 3.75990	-0.51895	 1.75256	-0.64085	 2.29672	-0.31627	 2.56150	-0.07463	 3.79768	 0.97650	30.93767	21.77114	 7.90397	12.63885	NULL
 44067	 8.76189	 6.52862	 8.00846	12.87518	13.34069	16.42315	 3.17876	 0.32233	 3.99349	-0.48568	 5.01448	-0.30590	 3.03006	-0.06255	 2.48020	 0.22282	-1.60049	-0.55435	-0.36945	-0.63709	 1.44009	-0.32092	 3.81561	-0.51071	 1.89898	-0.61018	 2.39070	-0.23238	 2.63068	-0.03185	 3.82888	 1.00181	30.93156	21.75797	 7.79590	13.06028	NULL
 44068	 8.76189	 6.52862	 8.07058	12.85322	13.26931	16.52521	 3.19784	 0.34006	 4.02582	-0.48595	 5.09385	-0.30484	 3.05527	-0.05783	 2.51192	 0.23388	-1.57596	-0.55223	-0.35061	-0.63474	 1.46161	-0.31658	 3.84093	-0.50285	 1.93683	-0.59001	 2.38602	-0.17126	 2.64264	-0.01335	 3.87300	 0.98575	30.93156	21.75797	 7.79590	13.06028	NULL
 44069	 8.76189	 6.52862	 8.07058	12.85322	13.34744	16.49588	 3.23797	 0.35039	 4.08500	-0.47846	 5.19055	-0.28954	 3.08683	-0.05192	 2.55379	 0.24942	-1.53911	-0.54905	-0.32382	-0.63068	 1.49534	-0.30855	 3.90212	-0.50210	 1.99240	-0.57640	 2.43788	-0.19014	 2.67620	-0.02595	 3.89971	 0.99439	30.94202	21.75385	 7.79590	13.06028	NULL
 44070	 8.76189	 6.52862	 8.02326	12.92058	13.34744	16.49588	 3.25902	 0.34295	 4.12311	-0.48682	 5.20752	-0.27523	 3.09624	-0.04834	 2.56807	 0.25328	-1.52522	-0.54855	-0.31334	-0.62938	 1.51414	-0.30727	 3.91745	-0.50191	 2.02763	-0.58962	 2.48983	-0.20905	 2.68819	-0.00742	 3.92182	 0.98634	30.95253	21.74971	 7.79590	13.06028	NULL
 44071	 8.76189	 6.52862	 8.08550	12.89856	13.34744	16.49588	 3.25713	 0.36818	 4.17195	-0.48730	 5.23424	-0.27490	 3.11311	-0.04519	 2.58744	 0.25523	-1.50466	-0.54741	-0.29606	-0.62797	 1.53576	-0.30293	 3.94294	-0.49406	 2.04526	-0.59624	 2.54188	-0.22800	 2.72182	-0.02005	 3.94394	 0.97829	30.96671	21.74024	 7.79590	13.06028	NULL
 44072	 8.78555	 6.49478	 8.13282	12.83120	13.42577	16.46648	 3.27822	 0.36072	 4.18825	-0.48746	 5.27070	-0.28859	 3.12154	-0.04360	 2.59593	 0.25388	-1.49637	-0.54736	-0.28827	-0.62771	 1.54326	-0.29956	 3.95831	-0.49388	 2.04526	-0.59624	 2.59833	-0.30797	 2.72182	-0.02005	 3.96609	 0.97022	30.97037	21.73495	 7.79590	13.06028	NULL
 44073	 8.76189	 6.52862	 8.13282	12.83120	13.34744	16.49588	 3.29932	 0.35326	 4.22093	-0.48780	 5.27070	-0.28859	 3.13745	-0.04246	 2.60950	 0.25062	-1.48245	-0.54687	-0.27684	-0.62774	 1.56018	-0.29553	 3.98907	-0.49353	 2.04526	-0.59624	 2.59402	-0.24698	 2.75549	-0.03269	 3.98825	 0.96216	30.97780	21.72424	 8.05209	12.95945	NULL
 44074	 8.76189	 6.52862	 8.13282	12.83120	13.34744	16.49588	 3.29743	 0.37853	 4.23728	-0.48798	 5.27070	-0.28859	 3.14168	-0.04168	 2.61461	 0.24871	-1.47784	-0.54670	-0.27319	-0.62803	 1.56492	-0.29522	 3.98907	-0.49353	 2.04526	-0.59624	 2.59402	-0.24698	 2.75549	-0.03269	 3.98825	 0.96216	30.98152	21.71888	 8.05209	12.95945	NULL
 44075	 8.76189	 6.52862	 8.17998	12.76406	13.34744	16.49588	 3.29743	 0.37853	 4.25364	-0.48816	 5.30723	-0.30230	 3.14379	-0.04129	 2.61634	 0.24622	-1.47319	-0.54655	-0.26865	-0.62964	 1.57629	-0.29732	 4.00449	-0.49336	 2.02617	-0.60632	 2.59402	-0.24698	 2.72182	-0.02005	 3.97078	 0.98690	30.98519	21.71359	 8.05209	12.95945	NULL
 44076	 8.76189	 6.52862	 8.17998	12.76406	13.34744	16.49588	 3.27632	 0.38600	 4.25364	-0.48816	 5.30723	-0.30230	 3.14491	-0.04290	 2.61377	 0.24719	-1.47158	-0.54713	-0.26818	-0.63031	 1.58101	-0.29700	 4.00449	-0.49336	 2.02472	-0.62300	 2.59402	-0.24698	 2.74341	-0.05118	 3.98825	 0.96216	30.98519	21.71359	 8.05209	12.95945	NULL
 44077	 8.76189	 6.52862	 8.17998	12.76406	13.34744	16.49588	 3.27632	 0.38600	 4.24798	-0.48006	 5.30723	-0.30230	 3.14393	-0.04489	 2.61549	 0.24470	-1.46938	-0.54855	-0.26468	-0.63206	 1.58574	-0.29668	 4.00449	-0.49336	 2.00713	-0.61640	 2.59402	-0.24698	 2.70978	-0.03855	 3.98825	 0.96216	30.97473	21.71771	 8.05209	12.95945	NULL
 44078	 8.76189	 6.52862	 8.17998	12.76406	13.34744	16.49588	 3.27632	 0.38600	 4.24231	-0.47196	 5.30723	-0.30230	 3.14505	-0.04650	 2.61893	 0.24248	-1.46780	-0.54912	-0.26468	-0.63206	 1.58574	-0.29668	 4.00449	-0.49336	 2.00713	-0.61640	 2.59402	-0.24698	 2.70978	-0.03855	 3.98825	 0.96216	30.96793	21.71649	 8.05209	12.95945	NULL
 44079	 8.76189	 6.52862	 8.13282	12.83120	13.34744	16.49588	 3.29932	 0.35326	 4.26435	-0.48023	 5.30723	-0.30230	 3.14828	-0.04771	 2.62232	 0.24029	-1.46400	-0.55113	-0.26071	-0.63448	 1.58853	-0.29362	 4.02514	-0.50070	 2.02472	-0.62300	 2.64624	-0.26599	 2.74341	-0.05118	 3.97078	 0.98690	30.95747	21.72061	 8.05209	12.95945	NULL
 44080	 8.71006	 6.54808	 8.13282	12.83120	13.34744	16.49588	 3.29932	 0.35326	 4.26435	-0.48023	 5.31694	-0.31631	 3.14828	-0.04771	 2.62406	 0.23779	-1.46239	-0.55171	-0.26024	-0.63515	 1.59519	-0.29604	 4.02514	-0.50070	 2.02472	-0.62300	 2.64624	-0.26599	 2.74341	-0.05118	 3.99295	 0.97883	30.95747	21.72061	 7.79590	13.06028	NULL
 44081	 8.71006	 6.54808	 8.13282	12.83120	13.34744	16.49588	 3.32043	 0.34579	 4.29207	-0.49661	 5.32664	-0.33030	 3.15152	-0.04893	 2.61822	 0.23261	-1.46022	-0.55312	-0.25744	-0.63917	 1.59519	-0.29604	 4.02514	-0.50070	 2.00713	-0.61640	 2.70269	-0.34596	 2.70978	-0.03855	 3.99295	 0.97883	30.95747	21.72061	 7.79590	13.06028	NULL
 44082	 8.73372	 6.51424	 8.13282	12.83120	13.34744	16.49588	 3.29932	 0.35326	 4.29207	-0.49661	 5.29981	-0.33056	 3.14941	-0.04934	 2.61494	 0.22647	-1.46121	-0.55337	-0.25758	-0.64063	 1.59046	-0.29636	 4.00449	-0.49336	 2.00566	-0.63305	 2.70269	-0.34596	 2.73133	-0.06963	 3.99295	 0.97883	30.96119	21.71525	 8.15943	12.53830	NULL
 44083	 8.78555	 6.49478	 8.13282	12.83120	13.34744	16.49588	 3.27822	 0.36072	 4.29207	-0.49661	 5.28272	-0.34481	 3.14420	-0.05211	 2.59476	 0.21749	-1.46370	-0.55493	-0.25944	-0.64449	 1.58574	-0.29668	 4.00971	-0.50085	 1.98663	-0.64309	 2.65046	-0.32695	 2.66420	-0.04443	 3.98825	 0.96216	30.95439	21.71403	 8.41561	12.43747	NULL
 44084	 8.78555	 6.49478	 8.13282	12.83120	13.41881	16.39382	 3.28009	 0.33550	 4.29207	-0.49661	 5.29239	-0.35875	 3.14109	-0.05451	 2.58469	 0.21299	-1.46572	-0.55544	-0.26169	-0.64621	 1.58101	-0.29700	 4.00971	-0.50085	 1.96764	-0.65313	 2.65046	-0.32695	 2.68572	-0.07546	 3.98825	 0.96216	30.94760	21.71286	 8.41561	12.43747	NULL
 44085	 8.78555	 6.49478	 8.17998	12.76406	13.41881	16.39382	 3.23986	 0.32520	 4.29207	-0.49661	 5.27530	-0.37295	 3.12744	-0.05887	 2.56622	 0.20707	-1.47282	-0.55717	-0.26868	-0.64927	 1.57544	-0.30312	 4.00971	-0.50085	 1.93115	-0.65658	 2.59833	-0.30797	 2.65221	-0.06288	 3.98825	 0.96216	30.92663	21.72111	 8.30901	12.85833	NULL
 44086	 8.78555	 6.49478	 8.11774	12.78608	13.41881	16.39382	 3.21884	 0.33264	 4.29773	-0.50471	 5.27530	-0.37295	 3.12223	-0.06165	 2.56120	 0.20619	-1.47631	-0.55897	-0.27348	-0.65057	 1.57072	-0.30345	 3.98907	-0.49353	 1.92970	-0.67316	 2.59833	-0.30797	 2.64023	-0.08130	 3.96609	 0.97022	30.92663	21.72111	 8.30901	12.85833	NULL
 44087	 8.71006	 6.54808	 8.11774	12.78608	13.34069	16.42315	 3.19973	 0.31491	 4.28134	-0.50452	 5.26563	-0.35902	 3.10972	-0.06762	 2.55525	 0.20935	-1.48484	-0.56203	-0.28260	-0.65387	 1.56708	-0.31230	 3.99430	-0.50103	 1.89185	-0.69313	 2.54628	-0.28902	 2.62825	-0.09969	 3.94394	 0.97829	30.90566	21.72936	 7.94239	13.38476	NULL
 44088	 8.71006	 6.54808	 8.11774	12.78608	13.34069	16.42315	 3.20161	 0.28979	 4.28699	-0.51260	 5.29239	-0.35875	 3.10128	-0.06918	 2.55521	 0.21211	-1.48933	-0.56408	-0.28693	-0.65584	 1.56429	-0.31535	 3.97370	-0.49371	 1.85697	-0.68004	 2.54628	-0.28902	 2.62825	-0.09969	 3.92182	 0.98634	30.90566	21.72936	 7.94239	13.38476	NULL
 44089	 8.73372	 6.51424	 8.11774	12.78608	13.34069	16.42315	 3.15971	 0.30461	 4.25424	-0.51223	 5.31918	-0.35849	 3.08768	-0.07354	 2.55258	 0.21862	-1.49887	-0.56738	-0.29451	-0.65969	 1.54543	-0.31662	 3.96353	-0.50138	 1.83670	-0.70654	 2.49432	-0.27011	 2.58293	-0.10552	 3.89971	 0.99439	30.91309	21.71865	 7.94239	13.38476	NULL
 44090	 8.73372	 6.51424	 8.10263	12.74113	13.34069	16.42315	 3.15971	 0.30461	 4.23789	-0.51206	 5.31918	-0.35849	 3.07924	-0.07509	 2.54750	 0.22052	-1.50338	-0.56942	-0.29778	-0.66154	 1.54264	-0.31967	 3.94816	-0.50156	 1.80192	-0.69348	 2.49432	-0.27011	 2.57099	-0.12384	 3.89507	 0.97771	30.91681	21.71329	 7.94239	13.38476	NULL
 44091	 8.68198	 6.53366	 8.04066	12.76305	13.26931	16.52521	 3.16159	 0.27954	 4.22717	-0.51994	 5.28272	-0.34481	 3.06452	-0.07785	 2.53741	 0.21880	-1.51450	-0.57215	-0.30536	-0.66538	 1.52659	-0.31790	 3.93280	-0.50173	 1.78313	-0.70345	 2.44246	-0.25123	 2.53771	-0.11135	 3.87300	 0.98575	30.91373	21.70677	 7.94239	13.38476	NULL
 44092	 8.68198	 6.53366	 8.04066	12.76305	13.26931	16.52521	 3.14069	 0.28694	 4.21084	-0.51976	 5.29239	-0.35875	 3.05822	-0.07903	 2.53155	 0.21640	-1.52056	-0.57363	-0.30909	-0.66656	 1.52380	-0.32095	 3.93801	-0.50921	 1.78174	-0.71993	 2.44246	-0.25123	 2.52583	-0.12967	 3.85094	 0.99378	30.90694	21.70554	 7.94239	13.38476	NULL
 44093	 8.70562	 6.49987	 8.04066	12.76305	13.26931	16.52521	 3.11978	 0.29433	 4.17823	-0.51941	 5.23893	-0.35930	 3.04462	-0.08336	 2.51650	 0.21104	-1.53114	-0.57715	-0.31854	-0.66772	 1.51440	-0.32159	 3.93801	-0.50921	 1.74565	-0.72337	 2.44691	-0.31202	 2.52583	-0.12967	 3.82888	 1.00181	30.90386	21.69902	 7.68547	13.48588	NULL
 44094	 8.75735	 6.48045	 8.04066	12.76305	13.26931	16.52521	 3.12169	 0.26929	 4.15630	-0.51118	 5.21224	-0.35957	 3.03624	-0.08495	 2.50731	 0.20807	-1.53618	-0.57838	-0.32528	-0.66783	 1.50969	-0.32190	 3.94322	-0.51669	 1.74424	-0.73981	 2.39523	-0.29321	 2.49262	-0.11720	 3.84631	 0.97712	30.89340	21.70313	 7.68547	13.48588	NULL
 44095	 8.73372	 6.51424	 8.04066	12.76305	13.26931	16.52521	 3.07995	 0.28405	 4.16757	-0.52729	 5.19524	-0.37376	 3.02267	-0.08929	 2.49060	 0.20242	-1.54731	-0.58109	-0.33728	-0.66858	 1.49557	-0.32285	 3.92787	-0.51686	 1.70827	-0.74325	 2.39963	-0.35374	 2.48078	-0.13550	 3.82428	 0.98514	30.88353	21.69538	 7.79590	13.06028	NULL
 44096	 8.73372	 6.51424	 8.04066	12.76305	13.34069	16.42315	 3.08187	 0.25904	 4.16757	-0.52729	 5.20487	-0.38765	 3.01750	-0.09207	 2.48223	 0.20099	-1.55176	-0.58315	-0.34251	-0.66922	 1.49280	-0.32591	 3.92787	-0.51686	 1.68960	-0.75317	 2.34812	-0.33499	 2.48078	-0.13550	 3.80227	 0.99315	30.87678	21.69414	 7.79590	13.06028	NULL
 44097	 8.68198	 6.53366	 8.04066	12.76305	13.34069	16.42315	 3.06105	 0.26640	 4.15692	-0.53517	 5.16863	-0.37405	 3.00393	-0.09639	 2.46635	 0.19687	-1.56286	-0.58587	-0.35205	-0.67185	 1.47403	-0.32719	 3.91773	-0.52451	 1.65373	-0.75661	 2.29672	-0.31627	 2.46893	-0.15375	 3.79768	 0.97650	30.86324	21.69173	 8.15943	12.53830	NULL
 44098	 8.70562	 6.49987	 8.02568	12.71822	13.26277	16.45240	 3.04215	 0.24879	 4.15692	-0.53517	 5.16863	-0.37405	 2.99555	-0.09797	 2.45547	 0.19639	-1.56894	-0.58732	-0.35682	-0.67317	 1.46655	-0.33055	 3.90241	-0.52469	 1.63513	-0.76651	 2.29672	-0.31627	 2.45711	-0.17199	 3.79309	 0.95988	30.84604	21.69461	 7.79590	13.06028	NULL
 44099	 8.65398	 6.51925	 7.96396	12.74005	13.33378	16.35086	 3.02327	 0.23122	 4.14629	-0.54304	 5.14205	-0.37433	 2.98203	-0.10231	 2.43961	 0.19228	-1.58321	-0.58887	-0.36691	-0.67659	 1.44971	-0.33455	 3.89749	-0.53979	 1.58221	-0.76351	 2.24541	-0.29759	 2.41225	-0.17777	 3.77113	 0.96787	30.83250	21.69220	 7.79590	13.06028	NULL
 44100	 8.65398	 6.51925	 7.96396	12.74005	13.33378	16.35086	 2.98179	 0.24589	 4.13004	-0.54288	 5.14205	-0.37433	 2.97367	-0.10389	 2.42963	 0.19053	-1.59144	-0.58894	-0.37271	-0.67804	 1.44889	-0.34034	 3.88219	-0.53997	 1.56370	-0.77341	 2.19418	-0.27894	 2.43345	-0.20833	 3.76656	 0.95125	30.82576	21.69096	 7.79590	13.06028	NULL
 44101	 8.65398	 6.51925	 7.94909	12.69534	13.25607	16.38004	 2.91969	 0.26785	 4.10319	-0.55057	 5.12514	-0.38850	 2.95486	-0.10741	 2.40959	 0.18709	-1.60769	-0.59100	-0.38538	-0.68106	 1.42546	-0.34192	 3.87209	-0.54759	 1.49389	-0.76403	 2.19880	-0.33932	 2.38868	-0.21408	 3.74463	 0.95924	30.81222	21.68855	 7.79590	13.06028	NULL
 44102	 8.65398	 6.51925	 7.94909	12.69534	13.25607	16.38004	 2.92166	 0.24294	 4.08697	-0.55040	 5.09865	-0.38880	 2.94331	-0.10778	 2.39709	 0.18630	-1.61419	-0.59352	-0.39267	-0.68196	 1.41803	-0.34529	 3.85682	-0.54778	 1.47549	-0.77393	 2.19880	-0.33932	 2.37692	-0.23220	 3.72272	 0.96721	30.80547	21.68731	 7.79590	13.06028	NULL
 44103	 8.65398	 6.51925	 7.94909	12.69534	13.25607	16.38004	 2.88231	 0.23268	 4.07638	-0.55826	 5.07218	-0.38911	 2.92244	-0.11168	 2.37546	 0.18256	-1.63083	-0.59665	-0.40682	-0.68444	 1.40123	-0.34929	 3.84674	-0.55539	 1.42303	-0.77103	 2.20326	-0.39939	 2.33231	-0.23795	 3.67895	 0.98315	30.79560	21.67961	 7.79590	13.06028	NULL
 44104	 8.65398	 6.51925	 7.94909	12.69534	13.25607	16.38004	 2.86171	 0.23997	 4.06579	-0.56610	 5.07218	-0.38911	 2.91524	-0.11486	 2.36549	 0.18083	-1.63730	-0.59919	-0.41306	-0.68523	 1.39657	-0.34962	 3.84674	-0.55539	 1.42171	-0.78730	 2.15231	-0.38084	 2.29952	-0.22563	 3.67895	 0.98315	30.78886	21.67837	 7.54045	13.16083	NULL
 44105	 8.70562	 6.49987	 7.88764	12.71707	13.25607	16.38004	 2.86171	 0.23997	 4.04962	-0.56593	 5.08178	-0.40294	 2.90259	-0.11363	 2.36056	 0.17721	-1.64678	-0.60246	-0.41469	-0.68615	 1.39188	-0.34993	 3.84674	-0.55539	 1.43875	-0.79370	 2.15231	-0.38084	 2.31123	-0.20754	 3.65708	 0.99111	30.76862	21.67470	 7.54045	13.16083	NULL
 44106	 8.70562	 6.49987	 7.94909	12.69534	13.17857	16.40913	 2.88231	 0.23268	 4.04962	-0.56593	 5.08178	-0.40294	 2.90565	-0.11126	 2.36970	 0.17743	-1.64517	-0.60304	-0.40993	-0.68484	 1.40123	-0.34929	 3.86200	-0.55521	 1.49123	-0.79663	 2.20326	-0.39939	 2.35579	-0.20174	 3.67895	 0.98315	30.75509	21.67229	 7.54045	13.16083	NULL
 44107	 8.70562	 6.49987	 7.96396	12.74005	13.25607	16.38004	 2.94037	 0.26054	 4.08759	-0.57428	 5.09865	-0.38880	 2.94108	-0.10459	 2.41549	 0.18397	-1.62320	-0.60249	-0.38327	-0.68080	 1.43482	-0.34129	 3.88738	-0.54742	 1.65094	-0.78931	 2.24993	-0.35793	 2.45711	-0.17199	 3.70536	 0.99182	30.73852	21.66333	 7.54045	13.16083	NULL
 44108	 8.70562	 6.49987	 7.96396	12.74005	13.25607	16.38004	 3.00060	 0.26349	 4.09820	-0.56644	 5.12514	-0.38850	 2.96599	-0.09628	 2.44887	 0.18971	-1.60273	-0.60138	-0.36540	-0.67713	 1.46102	-0.33665	 3.91800	-0.54707	 1.74141	-0.77261	 2.35247	-0.39526	 2.51394	-0.14795	 3.74920	 0.97586	30.73544	21.65680	 7.54045	13.16083	NULL
 44109	 8.68198	 6.53366	 8.04066	12.76305	13.18506	16.48157	 3.10081	 0.27667	 4.13566	-0.55091	 5.16863	-0.37405	 3.02769	-0.08291	 2.51743	 0.20427	-1.55373	-0.59715	-0.32647	-0.66941	 1.50969	-0.32190	 3.95362	-0.53163	 1.89041	-0.70966	 2.50289	-0.39133	 2.59485	-0.08715	 3.79768	 0.97650	30.74282	21.64615	 7.79590	13.06028	NULL
 44110	 8.73372	 6.51424	 8.04066	12.76305	13.26277	16.45240	 3.14069	 0.28694	 4.16255	-0.54322	 5.22189	-0.37348	 3.05598	-0.07583	 2.54679	 0.21068	-1.52972	-0.59424	-0.30805	-0.66642	 1.53601	-0.31726	 3.96379	-0.52400	 1.96325	-0.70286	 2.55054	-0.34975	 2.65221	-0.06288	 3.82428	 0.98514	30.74649	21.64086	 7.79590	13.06028	NULL
 44111	 8.73372	 6.51424	 8.10263	12.74113	13.26931	16.52521	 3.20161	 0.28979	 4.22776	-0.54395	 5.23893	-0.35930	 3.10128	-0.06918	 2.58798	 0.21911	-1.48995	-0.58846	-0.27866	-0.66281	 1.58317	-0.31409	 4.00473	-0.51601	 2.02029	-0.67289	 2.65454	-0.38761	 2.69775	-0.05702	 3.85094	 0.99378	30.76741	21.63263	 8.15943	12.53830	NULL
 44112	 8.78555	 6.49478	 8.05563	12.80805	13.26931	16.52521	 3.19973	 0.31491	 4.23846	-0.53607	 5.26563	-0.35902	 3.11717	-0.06805	 2.59811	 0.22083	-1.47457	-0.58668	-0.26814	-0.66153	 1.59735	-0.31314	 4.03558	-0.51569	 2.03937	-0.66289	 2.65454	-0.38761	 2.69775	-0.05702	 3.87300	 0.98575	30.77416	21.63382	 8.15943	12.53830	NULL
 44113	 8.76189	 6.52862	 8.05563	12.80805	13.34744	16.49588	 3.21884	 0.33264	 4.29321	-0.54473	 5.29239	-0.35875	 3.13629	-0.06811	 2.60911	 0.21854	-1.45572	-0.58309	-0.25295	-0.66039	 1.62100	-0.31156	 4.06647	-0.51538	 2.04086	-0.64626	 2.65454	-0.38761	 2.69775	-0.05702	 3.89507	 0.97771	30.77723	21.64035	 8.15943	12.53830	NULL
 44114	 8.76189	 6.52862	 8.05563	12.80805	13.34744	16.49588	 3.21884	 0.33264	 4.30959	-0.54492	 5.29239	-0.35875	 3.14052	-0.06733	 2.61002	 0.21452	-1.44801	-0.58221	-0.24769	-0.65973	 1.62575	-0.31125	 4.08192	-0.51522	 2.02472	-0.62300	 2.59833	-0.30797	 2.69775	-0.05702	 3.89507	 0.97771	30.77723	21.64035	 8.15943	12.53830	NULL
 44115	 8.78555	 6.49478	 8.11774	12.78608	13.34744	16.49588	 3.19592	 0.36526	 4.34808	-0.55342	 5.30206	-0.37269	 3.15009	-0.06737	 2.60677	 0.20563	-1.43828	-0.58082	-0.23787	-0.66070	 1.64188	-0.31304	 4.09739	-0.51506	 2.00713	-0.61640	 2.65046	-0.32695	 2.69775	-0.05702	 3.91716	 0.96967	30.75939	21.65511	 8.41561	12.43747	NULL
 44116	 8.73372	 6.51424	 8.11774	12.78608	13.34744	16.49588	 3.17492	 0.37269	 4.36452	-0.55363	 5.30206	-0.37269	 3.15221	-0.06698	 2.60262	 0.20074	-1.43465	-0.58090	-0.23528	-0.66113	 1.64663	-0.31274	 4.11811	-0.52242	 2.00713	-0.61640	 2.65046	-0.32695	 2.69775	-0.05702	 3.91716	 0.96967	30.75568	21.66047	 8.05209	12.95945	NULL
 44117	 8.73372	 6.51424	 8.10263	12.74113	13.26931	16.52521	 3.19784	 0.34006	 4.38097	-0.55385	 5.29459	-0.40078	 3.15658	-0.06981	 2.58924	 0.19016	-1.43259	-0.58044	-0.23286	-0.66299	 1.65524	-0.31790	 4.11289	-0.51492	 1.98808	-0.62645	 2.59402	-0.24698	 2.69775	-0.05702	 3.93926	 0.96162	30.77293	21.65752	 8.05209	12.95945	NULL
 44118	 8.73372	 6.51424	 8.10263	12.74113	13.34069	16.42315	 3.19784	 0.34006	 4.38097	-0.55385	 5.27750	-0.41492	 3.15658	-0.06981	 2.58172	 0.18471	-1.43200	-0.58127	-0.23390	-0.66312	 1.65524	-0.31790	 4.11289	-0.51492	 1.98663	-0.64309	 2.59402	-0.24698	 2.69775	-0.05702	 3.92182	 0.98634	30.76921	21.66288	 8.05209	12.95945	NULL
 44119	 8.73372	 6.51424	 8.10263	12.74113	13.26277	16.45240	 3.22073	 0.30748	 4.35322	-0.53747	 5.27003	-0.44289	 3.15445	-0.07019	 2.56498	 0.17634	-1.43509	-0.58198	-0.23403	-0.66458	 1.66191	-0.32033	 4.11811	-0.52242	 1.96908	-0.63650	 2.59833	-0.30797	 2.66420	-0.04443	 3.89971	 0.99439	30.79009	21.65467	 8.05209	12.95945	NULL
 44120	 8.73372	 6.51424	 8.10263	12.74113	13.34069	16.42315	 3.22073	 0.30748	 4.35322	-0.53747	 5.24334	-0.44312	 3.15445	-0.07019	 2.55912	 0.17394	-1.43450	-0.58281	-0.23357	-0.66525	 1.66191	-0.32033	 4.11811	-0.52242	 1.96908	-0.63650	 2.59833	-0.30797	 2.66420	-0.04443	 3.89971	 0.99439	30.80055	21.65055	 8.05209	12.95945	NULL
 44121	 8.78555	 6.49478	 8.10263	12.74113	13.34069	16.42315	 3.22073	 0.30748	 4.36966	-0.53768	 5.25294	-0.45697	 3.15756	-0.06781	 2.55665	 0.16939	-1.43011	-0.58564	-0.22902	-0.66687	 1.66472	-0.31728	 4.11811	-0.52242	 1.96908	-0.63650	 2.59833	-0.30797	 2.65221	-0.06288	 3.89971	 0.99439	30.81408	21.65296	 8.41561	12.43747	NULL
 44122	 8.78555	 6.49478	 8.16475	12.71916	13.34069	16.42315	 3.19784	 0.34006	 4.36966	-0.53768	 5.27963	-0.45674	 3.15968	-0.06742	 2.55665	 0.16939	-1.42850	-0.58623	-0.22645	-0.66728	 1.66948	-0.31697	 4.11811	-0.52242	 1.98517	-0.65971	 2.59833	-0.30797	 2.65221	-0.06288	 3.89971	 0.99439	30.82454	21.64884	 8.41561	12.43747	NULL
 44123	 8.78555	 6.49478	 8.11774	12.78608	13.34069	16.42315	 3.19784	 0.34006	 4.36966	-0.53768	 5.27963	-0.45674	 3.16065	-0.06540	 2.55750	 0.16815	-1.42473	-0.58822	-0.22294	-0.66903	 1.66754	-0.31423	 4.13884	-0.52978	 1.98517	-0.65971	 2.59833	-0.30797	 2.65221	-0.06288	 3.92182	 0.98634	30.82391	21.66073	 8.05209	12.95945	NULL
 44124	 8.80919	 6.46099	 8.11774	12.78608	13.34069	16.42315	 3.19784	 0.34006	 4.36966	-0.53768	 5.27963	-0.45674	 3.16065	-0.06540	 2.55669	 0.16662	-1.42414	-0.58905	-0.22201	-0.67037	 1.66948	-0.31697	 4.13884	-0.52978	 1.96764	-0.65313	 2.59833	-0.30797	 2.63068	-0.03185	 3.92182	 0.98634	30.82024	21.66602	 8.05209	12.95945	NULL
 44125	 8.75735	 6.48045	 8.05563	12.80805	13.41881	16.39382	 3.19784	 0.34006	 4.39744	-0.55407	 5.25294	-0.45697	 3.15756	-0.06781	 2.54747	 0.16367	-1.42718	-0.58979	-0.22531	-0.67220	 1.65804	-0.31485	 4.14407	-0.53729	 1.94865	-0.66315	 2.59833	-0.30797	 2.63068	-0.03185	 3.92182	 0.98634	30.81960	21.67790	 8.05209	12.95945	NULL
 44126	 8.73372	 6.51424	 8.05563	12.80805	13.34744	16.49588	 3.19973	 0.31491	 4.37532	-0.54576	 5.25294	-0.45697	 3.15445	-0.07019	 2.53995	 0.16101	-1.43024	-0.59052	-0.22752	-0.67394	 1.66191	-0.32033	 4.14407	-0.53729	 1.94720	-0.67973	 2.54628	-0.28902	 2.63068	-0.03185	 3.92182	 0.98634	30.81222	21.68855	 8.05209	12.95945	NULL
 44127	 8.73372	 6.51424	 7.99365	12.82997	13.34744	16.49588	 3.17876	 0.32233	 4.38097	-0.55385	 5.23588	-0.47101	 3.14503	-0.07377	 2.52403	 0.15693	-1.43838	-0.59247	-0.23606	-0.67643	 1.65438	-0.32371	 4.13379	-0.54492	 1.91077	-0.68316	 2.60249	-0.36866	 2.61874	-0.05032	 3.92182	 0.98634	30.81530	21.69508	 8.05209	12.95945	NULL
